Data,Tipo,Categoria,Subcategoria,Produto,Unidade,Quantidade,Preço de Custo,Preço de Venda,Tipo Avaria
2023-05-07,Avaria,Iluminação,Lâmpadas,Lâmpada LED,unidades,14,7.99,9.99,Danos no transporte
2023-05-02,Avaria,Carnes,Suína,Orelha de Porco,kg,57,9.99,14.99,Danos no transporte
2023-05-02,Ajuste,Esportes,Raquetes,Raquete de Tênis,unidades,24,39.99,49.99,
2023-05-18,Ajuste,Moda e Vestuário,Feminino,Blusa de Tricô,unidades,10,22.99,34.99,
2023-05-14,Avaria,Carnes,Suína,Rabo de Porco,kg,82,17.99,24.99,Validade expirada
2023-05-13,Avaria,Moda e Vestuário,Feminino,Vestido Bandagem,unidades,49,36.99,54.99,Furto
2023-05-26,Avaria,Moda e Vestuário,Feminino,Vestido Longo,unidades,28,54.99,79.99,Furto
2023-05-13,Avaria,Esportes,Bolas,Bola de Futebol,unidades,54,14.99,19.99,Furto
2023-05-07,Avaria,Hortifruti,Verduras,Alface,unidades,94,1.99,2.59,Furto
2023-05-20,Avaria,Hortifruti,Frutas,Coco,unidades,38,6.49,7.99,Furto
2023-05-05,Ajuste,Moda e Vestuário,Masculino,Cinto de Couro,unidades,49,12.99,19.99,
2023-05-06,Ajuste,Decoração,Tapetes,Tapete de Banheiro,unidades,68,14.99,19.99,
2023-05-19,Avaria,Moda e Vestuário,Feminino,Calça Legging,unidades,41,22.99,34.99,Validade expirada
2023-05-12,Ajuste,Carnes,Bovina,Coxão Duro,kg,99,34.99,49.99,
2023-05-20,Ajuste,Iluminação,Lâmpadas,Lâmpada LED,unidades,56,7.99,9.99,
2023-05-08,Ajuste,Carnes,Aves,Asa de Frango,kg,50,13.99,19.99,
2023-05-15,Avaria,Hortifruti,Frutas,Melão,unidades,76,6.49,7.99,Validade expirada
2023-05-16,Avaria,Moda e Vestuário,Feminino,Sandália Rasteira,unidades,20,26.99,39.99,Furto
2023-05-23,Ajuste,Hortifruti,Frutas,Limão Siciliano,kg,71,4.49,5.49,
2023-05-03,Ajuste,Padaria,Salgados,Coxinha de Frango,unidades,68,3.5,4.73,
2023-05-09,Ajuste,Eletrodomésticos,Liquidificadores,Liquidificador,unidades,26,59.99,79.99,
2023-05-02,Ajuste,Esportes,Raquetes,Raquete de Tênis,unidades,65,39.99,49.99,
2023-05-17,Ajuste,Decoração,Espelhos,Espelho de Parede,unidades,4,39.99,49.99,
2023-05-10,Ajuste,Celulares,Smartphones,Smartphone,unidades,26,1799.99,2249.99,
2023-05-20,Ajuste,Carnes,Bovina,Alcatra,kg,88,46.99,64.99,
2023-05-10,Ajuste,Moda e Vestuário,Feminino,Vestido Rodado,unidades,51,36.99,54.99,
2023-05-23,Avaria,Tecnologia,Redes,Roteador Wi-Fi,unidades,14,59.99,79.99,Danos no transporte
2023-05-01,Ajuste,Limpeza,Sabão em Pó,Sabão em Pó,kg,49,8.5,12.75,
2023-05-17,Avaria,Hortifruti,Legumes,Tomate,kg,68,3.49,4.54,Danos no transporte
2023-05-01,Avaria,Hortifruti,Legumes,Tomate,kg,30,3.49,4.54,Validade expirada
2023-05-02,Avaria,Carnes,Bovina,Filé Mignon,kg,45,59.99,79.99,Danos no transporte
2023-05-24,Ajuste,Moda e Vestuário,Feminino,Calça Legging,unidades,52,22.99,34.99,
2023-05-11,Avaria,Moda e Vestuário,Feminino,Calça Legging,unidades,11,22.99,34.99,Danos no transporte
2023-05-27,Avaria,Moda e Vestuário,Feminino,Blusa de Tricô,unidades,23,22.99,34.99,Furto
2023-05-10,Ajuste,Carnes,Bovina,Coxão Mole,kg,98,42.99,59.99,
2023-05-01,Avaria,Hortifruti,Frutas,Graviola,kg,11,9.49,11.99,Furto
2023-05-17,Avaria,Decoração,Tapetes,Tapete de Banheiro,unidades,43,14.99,19.99,Validade expirada
2023-05-25,Ajuste,Padaria,Pães,Pão Integral,unidades,61,4.5,6.08,
2023-05-29,Avaria,Moda e Vestuário,Feminino,Shorts Jeans,unidades,18,16.99,24.99,Validade expirada
2023-05-15,Avaria,Moda e Vestuário,Masculino,Calça Jogger,unidades,86,26.99,39.99,Danos no transporte
2023-05-20,Avaria,Carnes,Bovina,Lagarto,kg,23,44.99,59.99,Furto
2023-05-02,Ajuste,Hortifruti,Frutas,Pêssego,kg,48,4.0,5.2,
2023-05-20,Ajuste,Moda e Vestuário,Feminino,Saia Lápis,unidades,41,22.99,34.99,
2023-05-12,Ajuste,Hortifruti,Frutas,Limão Cravo,kg,32,5.49,6.99,
2023-05-19,Ajuste,Lazer,Piscinas,Piscina Inflável,unidades,68,79.99,99.99,
2023-05-11,Avaria,Moda e Vestuário,Feminino,Vestido Chemise,unidades,100,29.99,44.99,Danos no transporte
2023-05-20,Ajuste,Hortifruti,Frutas,Uva Verde,kg,50,7.49,9.99,
2023-05-15,Avaria,Hortifruti,Frutas,Melancia,unidades,74,6.0,7.8,Validade expirada
2023-05-12,Ajuste,Moda e Vestuário,Feminino,Vestido Floral,unidades,51,39.99,59.99,
2023-05-10,Avaria,Hortifruti,Frutas,Amora,kg,87,14.99,17.99,Danos no transporte
2023-05-23,Ajuste,Móveis,Prateleiras,Prateleira de Parede,unidades,94,19.99,29.99,
2023-05-02,Ajuste,Padaria,Biscoitos,Rosquinhas,kg,39,3.9,5.27,
2023-05-17,Avaria,Bebidas,Alcoólicas,Cerveja,unidades,83,5.9,7.67,Danos no transporte
2023-05-10,Avaria,Carnes,Bovina,Costela,kg,20,39.99,54.99,Validade expirada
2023-05-02,Avaria,Moda e Vestuário,Feminino,Vestido Tubinho,unidades,96,34.99,49.99,Danos no transporte
2023-05-03,Ajuste,Hortifruti,Frutas,Cereja Americana,kg,63,49.99,54.99,
2023-05-17,Avaria,Hortifruti,Frutas,Mamão Formosa,kg,36,3.99,5.49,Danos no transporte
2023-05-24,Avaria,Carnes,Ovinos,Cordeiro Desossado,kg,31,79.99,94.99,Danos no transporte
2023-05-21,Ajuste,Hortifruti,Frutas,Cereja Americana,kg,16,49.99,54.99,
2023-05-29,Ajuste,Bebidas,Águas,Água Mineral,litros,21,1.5,1.95,
2023-05-18,Avaria,Hortifruti,Frutas,Ameixa,kg,58,6.99,8.99,Furto
2023-05-03,Ajuste,Hortifruti,Frutas,Amora,kg,14,14.99,17.99,
2023-05-04,Avaria,Carnes,Suína,Lombo,kg,21,31.99,44.99,Validade expirada
2023-05-23,Ajuste,Hortifruti,Frutas,Cereja Chilena,kg,5,44.99,49.99,
2023-05-17,Avaria,Moda e Vestuário,Masculino,Suéter de Tricô,unidades,84,36.99,54.99,Validade expirada
2023-05-29,Avaria,Hortifruti,Frutas,Banana,kg,95,2.99,3.89,Validade expirada
2023-05-04,Avaria,Moda e Vestuário,Feminino,Vestido Midi,unidades,50,42.99,64.99,Validade expirada
2023-05-23,Ajuste,Snacks,Frutos Secos,Amendoim,kg,49,4.5,6.52,
2023-05-07,Avaria,Laticínios,Leites,Leite,litros,32,2.5,3.38,Validade expirada
2023-05-17,Avaria,Tecnologia,Periféricos,Teclado sem Fio,unidades,92,14.99,19.99,Danos no transporte
2023-05-22,Ajuste,Decoração,Tapetes,Tapete de Banheiro,unidades,96,14.99,19.99,
2023-05-03,Ajuste,Carnes,Bovinos,Acém,kg,23,29.9,43.35,
2023-05-13,Avaria,Carnes,Aves,Fígado de Frango,kg,3,7.99,12.99,Danos no transporte
2023-05-04,Ajuste,Carnes,Bovinos,Carne de Sol,kg,19,35.5,51.48,
2023-05-08,Avaria,Carnes,Suína,Costelinha de Porco,kg,43,34.99,49.99,Danos no transporte
2023-05-05,Avaria,Hortifruti,Frutas,Physalis,kg,32,34.99,39.99,Danos no transporte
2023-05-21,Ajuste,Carnes,Aves,Coxa de Frango,kg,69,17.99,24.99,
2023-05-17,Ajuste,Padaria,Pães,Pão Integral,unidades,9,4.5,6.08,
2023-05-05,Ajuste,Móveis,Mesas,Mesa de Jantar,unidades,15,249.99,299.99,
2023-05-27,Avaria,Sobremesas,Sorvetes,Sorvete,litros,65,12.0,16.8,Validade expirada
2023-05-15,Avaria,Moda e Vestuário,Feminino,Vestido Midi,unidades,32,42.99,64.99,Validade expirada
2023-05-22,Ajuste,Tecnologia,Caixas de Som,Smart Speaker,unidades,79,79.99,99.99,
2023-05-25,Avaria,Tecnologia,Acessórios,Cabo HDMI,metros,21,7.99,9.99,Danos no transporte
2023-05-03,Ajuste,Carnes,Bovina,Coxão Duro,kg,49,34.99,49.99,
2023-05-16,Avaria,Carnes,Bovina,Língua de Boi,kg,52,24.99,34.99,Furto
2023-05-12,Avaria,Esportes,Pranchas,Prancha de Surf,unidades,4,249.99,299.99,Furto
2023-05-07,Avaria,Celulares,Tablets,Tablet,unidades,72,899.99,1124.99,Validade expirada
2023-05-29,Ajuste,Moda e Vestuário,Feminino,Vestido Bandagem,unidades,83,36.99,54.99,
2023-05-23,Ajuste,Padaria,Pães,Pão Francês,unidades,10,3.0,4.05,
2023-05-02,Ajuste,Tecnologia,Relógios Inteligentes,Smartwatch,unidades,76,119.99,149.99,
2023-05-02,Avaria,Moda e Vestuário,Feminino,Vestido de Festa,unidades,41,69.99,99.99,Validade expirada
2023-05-05,Ajuste,Esportes,Tacos,Taco de Baseball,unidades,64,19.99,29.99,
2023-05-23,Avaria,Moda e Vestuário,Feminino,Vestido de Festa,unidades,53,69.99,99.99,Furto
2023-05-26,Avaria,Carnes,Bovina,Rabo,kg,1,29.99,39.99,Furto
2023-05-28,Ajuste,Moda e Vestuário,Masculino,Camiseta Básica,unidades,76,12.99,19.99,
2023-05-07,Ajuste,Moda e Vestuário,Feminino,Saia Lápis,unidades,26,22.99,34.99,
2023-05-17,Avaria,Hortifruti,Frutas,Limão Taiti,kg,73,1.99,2.99,Furto
2023-05-10,Avaria,Sobremesas,Chocolates,Chocolate,kg,35,7.5,10.5,Furto
2023-05-19,Avaria,Esportes,Tacos,Taco de Baseball,unidades,1,19.99,29.99,Furto
2023-05-28,Avaria,Hortifruti,Frutas,Cereja Americana,kg,63,49.99,54.99,Furto
2023-05-27,Ajuste,Moda e Vestuário,Masculino,Tênis Esportivo,unidades,88,44.99,69.99,
2023-05-03,Ajuste,Móveis,Mesas,Mesa de Jantar,unidades,67,249.99,299.99,
2023-05-21,Avaria,Laticínios,Leites,Leite,litros,3,2.5,3.38,Validade expirada
2023-05-05,Avaria,Hortifruti,Frutas,Tangerina,kg,7,2.49,3.49,Danos no transporte
2023-05-09,Ajuste,Carnes,Aves,Peito de Frango,kg,35,15.5,22.47,
2023-05-07,Avaria,Tecnologia,Fones de Ouvido,Fone de Ouvido Bluetooth,unidades,24,39.99,49.99,Furto
2023-05-01,Avaria,Carnes,Aves,Coxa de Frango,kg,76,17.99,24.99,Furto
2023-05-27,Ajuste,Decoração,Cortinas,Cortina,metros,55,39.99,59.99,
2023-05-24,Avaria,Carnes,Aves,Peito de Codorna,kg,82,29.99,39.99,Validade expirada
2023-05-14,Ajuste,Móveis,Prateleiras,Prateleira de Parede,unidades,33,19.99,29.99,
2023-05-10,Avaria,Padaria,Bolos,Bolo de Chocolate,kg,64,18.0,24.3,Validade expirada
2023-05-12,Ajuste,Hortifruti,Frutas,Kiwi,kg,58,5.0,6.5,
2023-05-18,Ajuste,Carnes,Suína,Barriga de Porco,kg,79,21.99,29.99,
2023-05-27,Ajuste,Hortifruti,Frutas,Laranja,kg,87,2.0,2.6,
2023-05-10,Avaria,Eletroeletrônicos,Computadores,Notebook,unidades,7,3499.99,4199.99,Validade expirada
2023-05-28,Avaria,Laticínios,Leites,Leite,litros,80,2.5,3.38,Furto
2023-05-27,Ajuste,Hortifruti,Frutas,Uva Verde,kg,9,7.49,9.99,
2023-05-02,Ajuste,Hortifruti,Frutas,Cereja Espanhola,kg,63,39.99,44.99,
2023-05-24,Ajuste,Higiene,Sabonetes,Gel de Banho,litros,74,4.2,5.88,
2023-05-10,Ajuste,Hortifruti,Legumes,Tomate,kg,30,3.49,4.54,
2023-05-01,Ajuste,Móveis,Guarda-roupas,Guarda-roupa,unidades,100,299.99,399.99,
2023-05-23,Avaria,Hortifruti,Frutas,Cereja,kg,54,24.99,29.99,Danos no transporte
2023-05-12,Ajuste,Hortifruti,Frutas,Ameixa,kg,74,6.99,8.99,
2023-05-01,Avaria,Moda e Vestuário,Feminino,Vestido de Festa,unidades,51,69.99,99.99,Validade expirada
2023-05-05,Ajuste,Móveis,Sofás,Sofá de Couro,unidades,54,499.99,599.99,
2023-05-03,Ajuste,Carnes,Bovinos,Carne de Sol,kg,28,35.5,51.48,
2023-05-09,Avaria,Carnes,Ovinos,Cordeiro Desossado,kg,59,79.99,94.99,Validade expirada
2023-05-12,Avaria,Decoração,Quadros,Quadro Decorativo,unidades,69,29.99,39.99,Danos no transporte
2023-05-21,Avaria,Hortifruti,Verduras,Alface,unidades,12,1.99,2.59,Danos no transporte
2023-05-28,Ajuste,Carnes,Aves,Peito de Frango,kg,49,15.5,22.47,
2023-05-21,Ajuste,Hortifruti,Frutas,Cereja,kg,14,24.99,29.99,
2023-05-04,Avaria,Eletrodomésticos,Panelas Elétricas,Panela Elétrica de Arroz,unidades,53,69.99,89.99,Danos no transporte
2023-05-06,Avaria,Moda e Vestuário,Masculino,Camisa Polo,unidades,14,22.99,34.99,Validade expirada
2023-05-23,Avaria,Carnes,Bovina,Rabo,kg,95,29.99,39.99,Validade expirada
2023-05-16,Avaria,Carnes,Suína,Bisteca Suína,kg,6,21.99,29.99,Danos no transporte
2023-05-30,Avaria,Carnes,Aves,Salsicha de Frango,kg,23,9.99,14.99,Danos no transporte
2023-05-05,Ajuste,Carnes,Aves,Coxa de Peru,kg,83,29.99,39.99,
2023-05-17,Ajuste,Eletroeletrônicos,Televisores,Smart TV 50 polegadas,unidades,78,2199.99,2639.99,
2023-05-26,Avaria,Hortifruti,Frutas,Tamarindo,kg,69,11.99,13.99,Furto
2023-05-26,Avaria,Moda e Vestuário,Masculino,Camisa Social,unidades,68,24.99,39.99,Furto
2023-05-08,Avaria,Lazer,Piscinas,Piscina Inflável,unidades,74,79.99,99.99,Furto
2023-05-27,Avaria,Carnes,Aves,Filé de Pato,kg,41,59.99,74.99,Danos no transporte
2023-05-25,Ajuste,Eletrodomésticos,Liquidificadores,Liquidificador,unidades,22,59.99,79.99,
2023-05-27,Avaria,Carnes,Bovina,Maminha,kg,9,44.99,62.99,Danos no transporte
2023-05-15,Ajuste,Moda e Vestuário,Feminino,Vestido de Renda,unidades,17,42.99,64.99,
2023-05-26,Ajuste,Carnes,Suína,Barriga de Porco,kg,91,21.99,29.99,
2023-05-20,Ajuste,Moda e Vestuário,Masculino,Camisa Polo,unidades,45,22.99,34.99,
2023-05-28,Avaria,Hortifruti,Frutas,Cereja Chilena,kg,86,44.99,49.99,Danos no transporte
2023-05-21,Avaria,Carnes,Bovina,Costela,kg,34,39.99,54.99,Validade expirada
2023-05-23,Ajuste,Carnes,Aves,Salsicha de Frango,kg,59,9.99,14.99,
2023-05-10,Avaria,Moda e Vestuário,Masculino,Calça Social,unidades,29,39.99,59.99,Furto
2023-05-12,Ajuste,Hortifruti,Frutas,Limão Taiti,kg,24,1.99,2.99,
2023-05-30,Ajuste,Carnes,Aves,Codorna Inteira,kg,88,39.99,54.99,
2023-05-05,Avaria,Moda e Vestuário,Masculino,Blazer Slim,unidades,89,59.99,89.99,Danos no transporte
2023-05-01,Ajuste,Carnes,Bovinos,Carne de Sol,kg,21,35.5,51.48,
2023-05-09,Ajuste,Carnes,Bovinos,Acém,kg,77,29.9,43.35,
2023-05-24,Ajuste,Esportes,Bicicletas,Bicicleta,unidades,21,399.99,499.99,
2023-05-18,Ajuste,Moda e Vestuário,Feminino,Vestido de Renda,unidades,98,42.99,64.99,
2023-05-20,Avaria,Bebidas,Alcoólicas,Vinho Tinto,litros,81,25.0,32.5,Danos no transporte
2023-05-14,Ajuste,Hortifruti,Frutas,Lichia,kg,10,9.99,12.49,
2023-05-09,Avaria,Carnes,Suína,Barriga de Porco,kg,30,21.99,29.99,Danos no transporte
2023-05-22,Ajuste,Carnes,Bovina,Carne de Hambúrguer,kg,29,21.99,29.99,
2023-05-07,Ajuste,Hortifruti,Frutas,Manga,kg,63,4.49,5.99,
2023-05-05,Ajuste,Lazer,Cadeiras de Praia,Cadeira de Praia,unidades,21,19.99,29.99,
2023-05-14,Ajuste,Carnes,Aves,Peito de Codorna,kg,66,29.99,39.99,
2023-05-17,Avaria,Carnes,Suína,Pernil,kg,72,29.99,39.99,Furto
2023-05-09,Avaria,Carnes,Aves,Coxa de Peru,kg,69,29.99,39.99,Danos no transporte
2023-05-05,Avaria,Hortifruti,Frutas,Melancia,unidades,95,6.0,7.8,Validade expirada
2023-05-23,Avaria,Carnes,Bovina,Coxão Mole,kg,68,42.99,59.99,Danos no transporte
2023-05-05,Avaria,Carnes,Aves,Filé de Pato,kg,44,59.99,74.99,Danos no transporte
2023-05-11,Ajuste,Moda e Vestuário,Feminino,Bolsa de Couro,unidades,1,44.99,69.99,
2023-05-26,Avaria,Hortifruti,Frutas,Figo,kg,32,11.99,14.99,Validade expirada
2023-05-20,Ajuste,Moda e Vestuário,Masculino,Camisa Social,unidades,95,24.99,39.99,
2023-05-23,Avaria,Padaria,Salgados,Coxinha de Frango,unidades,72,3.5,4.73,Danos no transporte
2023-05-21,Avaria,Hortifruti,Frutas,Cereja do Rio Grande,kg,21,34.99,39.99,Furto
2023-05-14,Ajuste,Carnes,Bovina,Filé Mignon,kg,43,59.99,79.99,
2023-05-17,Avaria,Móveis,Puffs,Puff,unidades,34,29.99,39.99,Danos no transporte
2023-05-29,Avaria,Hortifruti,Frutas,Banana,kg,40,2.99,3.89,Danos no transporte
2023-05-09,Ajuste,Snacks,Salgadinhos,Pipoca,kg,95,2.0,2.9,
2023-05-25,Avaria,Celulares,Tablets,Tablet,unidades,30,899.99,1124.99,Validade expirada
2023-05-03,Ajuste,Moda e Vestuário,Feminino,Vestido Chemise,unidades,15,29.99,44.99,
2023-05-04,Avaria,Carnes,Aves,Peito de Frango,kg,25,15.5,22.47,Furto
2023-05-08,Ajuste,Hortifruti,Legumes,Pimentão,kg,21,3.99,5.19,
2023-05-22,Avaria,Bebidas,Águas,Água Mineral,litros,19,1.5,1.95,Furto
2023-05-06,Ajuste,Decoração,Vasos,Vaso de Plantas,unidades,34,14.99,19.99,
2023-05-18,Avaria,Móveis,Camas,Cama de Casal,unidades,44,399.99,499.99,Furto
2023-05-17,Avaria,Hortifruti,Frutas,Jaca,kg,87,6.99,8.49,Danos no transporte
2023-05-24,Ajuste,Padaria,Biscoitos,Rosquinhas,kg,91,3.9,5.27,
2023-05-28,Ajuste,Tecnologia,Acessórios,Carregador Portátil,unidades,23,19.99,29.99,
2023-05-08,Avaria,Carnes,Aves,Salsicha de Frango,kg,61,9.99,14.99,Danos no transporte
2023-05-14,Avaria,Limpeza,Sabão em Pó,Amaciante de Roupas,litros,90,9.7,14.55,Validade expirada
2023-05-06,Ajuste,Hortifruti,Frutas,Ameixa,kg,65,6.99,8.99,
2023-05-08,Avaria,Limpeza,Utensílios de Limpeza,Vassoura,unidades,73,12.0,18.0,Danos no transporte
2023-05-16,Avaria,Hortifruti,Frutas,Pitanga,kg,35,16.99,19.99,Validade expirada
