Data,Tipo,Categoria,Subcategoria,Produto,Unidade,Quantidade,Preço de Custo,Preço de Venda,Tipo Avaria
2023-03-29,Avaria,Carnes,Bovina,Fígado de Boi,kg,77,14.99,19.99,Validade expirada
2023-03-16,Avaria,Carnes,Suína,Lombo Suíno,kg,76,31.99,44.99,Validade expirada
2023-03-14,Ajuste,Carnes,Suína,Linguiça Toscana,kg,21,24.99,34.99,
2023-03-22,Ajuste,Moda e Vestuário,Feminino,Vestido Blusê,unidades,62,32.99,49.99,
2023-03-23,Ajuste,Carnes,Bovina,Fígado de Boi,kg,49,14.99,19.99,
2023-03-01,Avaria,Hortifruti,Frutas,Pêssego,kg,60,4.0,5.2,Danos no transporte
2023-03-21,Avaria,Esportes,Luvas,Luvas de Boxe,unidades,8,29.99,39.99,Danos no transporte
2023-03-30,Avaria,Carnes,Suínos,Lombo Suíno,kg,96,22.7,32.91,Danos no transporte
2023-03-24,Avaria,Carnes,Suína,Bacon Fatiado,kg,68,24.99,34.99,Danos no transporte
2023-03-21,Ajuste,Limpeza,Desinfetantes,Água Sanitária,litros,40,3.5,5.25,
2023-03-24,Ajuste,Moda e Vestuário,Feminino,Blusa Ciganinha,unidades,50,22.99,34.99,
2023-03-04,Ajuste,Hortifruti,Frutas,Banana Nanica,kg,98,1.99,2.99,
2023-03-11,Ajuste,Carnes,Bovina,Músculo,kg,88,24.99,34.99,
2023-03-22,Ajuste,Móveis,Cadeiras,Cadeira de Escritório,unidades,62,119.99,149.99,
2023-03-07,Ajuste,Decoração,Cortinas,Cortina,metros,23,39.99,59.99,
2023-03-26,Avaria,Carnes,Bovina,Cupim,kg,90,39.99,54.99,Validade expirada
2023-03-12,Avaria,Decoração,Vasos,Vaso de Plantas,unidades,68,14.99,19.99,Furto
2023-03-15,Avaria,Hortifruti,Frutas,Abacaxi,unidades,23,4.5,5.85,Furto
2023-03-04,Ajuste,Moda e Vestuário,Feminino,Bolsa de Couro,unidades,33,44.99,69.99,
2023-03-26,Ajuste,Hortifruti,Frutas,Laranja,kg,1,2.0,2.6,
2023-03-18,Avaria,Eletrodomésticos,Fritadeiras,Fritadeira Elétrica,unidades,85,99.99,129.99,Danos no transporte
2023-03-16,Ajuste,Esportes,Pranchas,Prancha de Surf,unidades,13,249.99,299.99,
2023-03-05,Avaria,Moda e Vestuário,Masculino,Tênis Esportivo,unidades,44,44.99,69.99,Danos no transporte
2023-03-11,Ajuste,Hortifruti,Frutas,Abacate,kg,99,7.0,9.1,
2023-03-03,Ajuste,Carnes,Bovina,Músculo,kg,81,24.99,34.99,
2023-03-13,Avaria,Eletroeletrônicos,Computadores,Notebook,unidades,59,3499.99,4199.99,Furto
2023-03-19,Avaria,Esportes,Tacos,Taco de Baseball,unidades,84,19.99,29.99,Danos no transporte
2023-03-10,Ajuste,Tecnologia,Caixas de Som,Smart Speaker,unidades,33,79.99,99.99,
2023-03-15,Ajuste,Eletrodomésticos,Ventiladores,Ventilador de Mesa,unidades,56,49.99,69.99,
2023-03-16,Avaria,Moda e Vestuário,Masculino,Jaqueta de Couro,unidades,18,89.99,129.99,Danos no transporte
2023-03-15,Avaria,Moda e Vestuário,Feminino,Vestido Rodado,unidades,18,36.99,54.99,Validade expirada
2023-03-16,Avaria,Hortifruti,Frutas,Tangerina,kg,18,2.49,3.49,Danos no transporte
2023-03-12,Ajuste,Móveis,Camas,Cama de Casal,unidades,82,399.99,499.99,
2023-03-21,Avaria,Higiene,Desodorantes,Desodorante,unidades,57,8.8,12.32,Furto
2023-03-06,Avaria,Hortifruti,Frutas,Limão,kg,50,3.5,4.55,Furto
2023-03-23,Avaria,Carnes,Bovina,Rabo de Boi,kg,86,17.99,24.99,Furto
2023-03-10,Ajuste,Eletrodomésticos,Panelas Elétricas,Panela Elétrica de Arroz,unidades,58,69.99,89.99,
2023-03-21,Ajuste,Hortifruti,Frutas,Mamão,kg,86,5.5,7.15,
2023-03-29,Ajuste,Carnes,Ovinos,Linguiça de Cordeiro,kg,99,19.99,29.99,
2023-03-08,Avaria,Carnes,Suína,Costelinha de Porco,kg,3,34.99,49.99,Furto
2023-03-21,Ajuste,Bebidas,Não Alcoólicas,Refrigerante,litros,97,4.5,5.85,
2023-03-24,Ajuste,Carnes,Aves,Codorna Inteira,kg,90,39.99,54.99,
2023-03-10,Avaria,Sobremesas,Sorvetes,Sorvete,litros,63,12.0,16.8,Furto
2023-03-06,Avaria,Esportes,Bolas,Bola de Futebol,unidades,6,14.99,19.99,Furto
2023-03-11,Ajuste,Moda e Vestuário,Masculino,Calça Cargo,unidades,81,29.99,44.99,
2023-03-26,Avaria,Moda e Vestuário,Masculino,Camiseta Básica,unidades,69,12.99,19.99,Danos no transporte
2023-03-18,Ajuste,Hortifruti,Frutas,Uva,kg,66,8.0,10.4,
2023-03-20,Avaria,Moda e Vestuário,Masculino,Gravata Slim,unidades,86,19.99,29.99,Furto
2023-03-11,Avaria,Snacks,Frutos Secos,Amendoim,kg,78,4.5,6.52,Validade expirada
2023-03-08,Avaria,Hortifruti,Frutas,Jaca,kg,40,6.99,8.49,Danos no transporte
2023-03-27,Ajuste,Carnes,Suínos,Costela Suína,kg,74,18.9,27.4,
2023-03-26,Ajuste,Padaria,Biscoitos,Rosquinhas,kg,20,3.9,5.27,
2023-03-24,Avaria,Moda e Vestuário,Feminino,Vestido Floral,unidades,80,39.99,59.99,Danos no transporte
2023-03-01,Ajuste,Esportes,Bicicletas,Bicicleta,unidades,57,399.99,499.99,
2023-03-16,Avaria,Moda e Vestuário,Masculino,Camisa Polo,unidades,58,22.99,34.99,Furto
2023-03-17,Ajuste,Sobremesas,Sorvetes,Sorvete,litros,63,12.0,16.8,
2023-03-22,Avaria,Moda e Vestuário,Feminino,Vestido Rodado,unidades,21,36.99,54.99,Furto
2023-03-27,Avaria,Moda e Vestuário,Feminino,Calça Legging,unidades,7,22.99,34.99,Furto
2023-03-27,Ajuste,Móveis,Prateleiras,Prateleira de Parede,unidades,79,19.99,29.99,
2023-03-08,Ajuste,Carnes,Suína,Lombo,kg,39,31.99,44.99,
2023-03-22,Avaria,Padaria,Salgados,Coxinha de Frango,unidades,60,3.5,4.73,Danos no transporte
2023-03-25,Avaria,Moda e Vestuário,Masculino,Camiseta Básica,unidades,30,12.99,19.99,Danos no transporte
2023-03-25,Ajuste,Carnes,Aves,Coração de Frango,kg,68,11.99,16.99,
2023-03-26,Avaria,Moda e Vestuário,Masculino,Calça Jogger,unidades,30,26.99,39.99,Furto
2023-03-26,Ajuste,Tecnologia,Redes,Roteador Wi-Fi,unidades,73,59.99,79.99,
2023-03-04,Avaria,Carnes,Ovinos,Pernil de Cordeiro,kg,1,59.99,74.99,Validade expirada
2023-03-06,Avaria,Hortifruti,Frutas,Limão Cravo,kg,88,5.49,6.99,Danos no transporte
2023-03-18,Ajuste,Carnes,Suína,Bacon Fatiado,kg,40,24.99,34.99,
2023-03-06,Ajuste,Iluminação,Abajures,Abajur,unidades,80,39.99,49.99,
2023-03-27,Ajuste,Padaria,Salgados,Coxinha de Frango,unidades,25,3.5,4.73,
2023-03-12,Avaria,Moda e Vestuário,Feminino,Vestido Rodado,unidades,30,36.99,54.99,Validade expirada
2023-03-15,Ajuste,Moda e Vestuário,Feminino,Saia Midi,unidades,61,24.99,39.99,
2023-03-28,Ajuste,Hortifruti,Frutas,Abacaxi,unidades,86,4.5,5.85,
2023-03-09,Ajuste,Carnes,Bovina,Cupim,kg,79,39.99,54.99,
2023-03-16,Avaria,Carnes,Bovina,Coxão Mole,kg,89,42.99,59.99,Validade expirada
2023-03-12,Ajuste,Tecnologia,Relógios Inteligentes,Smartwatch,unidades,43,119.99,149.99,
2023-03-03,Avaria,Laticínios,Queijos,Queijo,kg,21,9.99,13.49,Furto
2023-03-14,Avaria,Eletrodomésticos,Ferro de Passar,Ferro de Passar,unidades,13,39.99,49.99,Validade expirada
2023-03-21,Ajuste,Hortifruti,Legumes,Cebola,kg,10,2.29,2.98,
2023-03-11,Ajuste,Carnes,Bovina,Alcatra,kg,51,46.99,64.99,
2023-03-23,Avaria,Hortifruti,Frutas,Coco,unidades,65,6.49,7.99,Validade expirada
2023-03-22,Avaria,Hortifruti,Frutas,Banana,kg,59,2.99,3.89,Furto
2023-03-19,Avaria,Iluminação,Lâmpadas,Lâmpada LED,unidades,40,7.99,9.99,Validade expirada
2023-03-03,Avaria,Eletrodomésticos,Panelas Elétricas,Panela Elétrica de Arroz,unidades,78,69.99,89.99,Danos no transporte
2023-03-11,Avaria,Hortifruti,Frutas,Amora,kg,54,14.99,17.99,Validade expirada
2023-03-21,Avaria,Moda e Vestuário,Feminino,Vestido Ciganinha,unidades,72,26.99,39.99,Furto
2023-03-03,Ajuste,Hortifruti,Frutas,Melão,unidades,1,6.49,7.99,
2023-03-03,Ajuste,Limpeza,Desinfetantes,Desinfetante,litros,69,6.8,10.2,
2023-03-29,Ajuste,Decoração,Tapetes,Tapete de Banheiro,unidades,7,14.99,19.99,
2023-03-26,Avaria,Hortifruti,Frutas,Uva,kg,61,8.0,10.4,Furto
2023-03-21,Avaria,Moda e Vestuário,Feminino,Saia Midi,unidades,56,24.99,39.99,Danos no transporte
2023-03-12,Ajuste,Eletrodomésticos,Ventiladores,Ventilador de Mesa,unidades,67,49.99,69.99,
2023-03-16,Avaria,Moda e Vestuário,Masculino,Calça Social,unidades,93,39.99,59.99,Validade expirada
2023-03-09,Ajuste,Carnes,Bovina,Cupim,kg,97,39.99,54.99,
2023-03-02,Ajuste,Moda e Vestuário,Feminino,Vestido Bandagem,unidades,68,36.99,54.99,
2023-03-02,Ajuste,Hortifruti,Frutas,Romã,kg,85,7.99,9.99,
2023-03-11,Ajuste,Bebidas,Não Alcoólicas,Refrigerante,litros,76,4.5,5.85,
2023-03-16,Avaria,Hortifruti,Frutas,Uva,kg,97,8.0,10.4,Danos no transporte
2023-03-08,Avaria,Moda e Vestuário,Feminino,Vestido Bandagem,unidades,28,36.99,54.99,Furto
2023-03-11,Ajuste,Esportes,Luvas,Luvas de Boxe,unidades,38,29.99,39.99,
2023-03-25,Ajuste,Carnes,Ovinos,Contrafilé de Cordeiro,kg,79,54.99,69.99,
2023-03-01,Ajuste,Hortifruti,Frutas,Kiwi,kg,51,5.0,6.5,
2023-03-11,Ajuste,Iluminação,Spots,Spot de Teto,unidades,71,19.99,29.99,
2023-03-08,Avaria,Padaria,Biscoitos,Biscoito,kg,27,5.8,7.83,Validade expirada
2023-03-01,Avaria,Moda e Vestuário,Masculino,Calça Cargo,unidades,17,29.99,44.99,Validade expirada
2023-03-28,Ajuste,Tecnologia,Periféricos,Teclado sem Fio,unidades,41,14.99,19.99,
2023-03-24,Avaria,Carnes,Bovina,Filé Mignon,kg,50,59.99,79.99,Furto
2023-03-13,Avaria,Moda e Vestuário,Masculino,Camisa Polo,unidades,25,22.99,34.99,Furto
2023-03-22,Ajuste,Moda e Vestuário,Masculino,Tênis Esportivo,unidades,82,44.99,69.99,
2023-03-02,Ajuste,Hortifruti,Frutas,Physalis,kg,54,34.99,39.99,
2023-03-17,Ajuste,Eletroeletrônicos,Televisores,Smart TV 50 polegadas,unidades,66,2199.99,2639.99,
2023-03-05,Ajuste,Carnes,Bovina,Coxão Mole,kg,64,42.99,59.99,
2023-03-14,Ajuste,Hortifruti,Frutas,Mamão Formosa,kg,70,3.99,5.49,
2023-03-23,Ajuste,Hortifruti,Frutas,Cereja Americana,kg,81,49.99,54.99,
2023-03-25,Ajuste,Carnes,Bovina,Carne de Hambúrguer,kg,83,21.99,29.99,
2023-03-10,Avaria,Carnes,Aves,Peito de Frango,kg,77,15.5,22.47,Validade expirada
2023-03-09,Avaria,Moda e Vestuário,Feminino,Vestido Tubinho,unidades,86,34.99,49.99,Danos no transporte
2023-03-05,Avaria,Hortifruti,Frutas,Banana Nanica,kg,73,1.99,2.99,Validade expirada
2023-03-10,Avaria,Decoração,Relógios,Relógio de Parede,unidades,36,19.99,29.99,Danos no transporte
2023-03-17,Avaria,Móveis,Puffs,Puff,unidades,9,29.99,39.99,Furto
2023-03-27,Avaria,Moda e Vestuário,Feminino,Calça Jeans Skinny,unidades,64,29.99,49.99,Furto
2023-03-26,Ajuste,Sobremesas,Sorvetes,Sorvete,litros,42,12.0,16.8,
2023-03-28,Avaria,Tecnologia,Câmeras,Câmera Fotográfica,unidades,52,249.99,299.99,Danos no transporte
2023-03-21,Ajuste,Hortifruti,Frutas,Cereja Chilena,kg,7,44.99,49.99,
2023-03-24,Ajuste,Hortifruti,Frutas,Uva,kg,41,8.0,10.4,
2023-03-13,Avaria,Moda e Vestuário,Feminino,Vestido Midi,unidades,42,42.99,64.99,Validade expirada
2023-03-07,Ajuste,Móveis,Mesas,Escrivaninha,unidades,56,99.99,129.99,
2023-03-16,Ajuste,Hortifruti,Frutas,Kiwi,kg,94,5.0,6.5,
2023-03-14,Avaria,Celulares,Tablets,Tablet,unidades,38,899.99,1124.99,Danos no transporte
2023-03-20,Ajuste,Decoração,Cortinas,Cortina,metros,78,39.99,59.99,
2023-03-29,Avaria,Hortifruti,Frutas,Pêssego,kg,42,4.0,5.2,Danos no transporte
2023-03-25,Ajuste,Hortifruti,Frutas,Tangerina,kg,39,2.49,3.49,
2023-03-26,Avaria,Carnes,Bovina,Lagarto,kg,49,44.99,59.99,Danos no transporte
2023-03-10,Ajuste,Carnes,Bovina,Fígado de Boi,kg,89,14.99,19.99,
2023-03-03,Ajuste,Bebidas,Não Alcoólicas,Refrigerante,litros,70,4.5,5.85,
2023-03-22,Avaria,Hortifruti,Frutas,Coco,unidades,16,6.49,7.99,Validade expirada
2023-03-15,Ajuste,Carnes,Bovina,Rabo,kg,95,29.99,39.99,
2023-03-30,Ajuste,Moda e Vestuário,Feminino,Saia Midi,unidades,51,24.99,39.99,
2023-03-17,Avaria,Hortifruti,Frutas,Cereja do Rio Grande,kg,1,34.99,39.99,Validade expirada
2023-03-02,Avaria,Esportes,Pranchas,Prancha de Surf,unidades,37,249.99,299.99,Furto
2023-03-21,Ajuste,Moda e Vestuário,Feminino,Blusa de Tricô,unidades,48,22.99,34.99,
2023-03-29,Avaria,Carnes,Ovinos,Linguiça de Cordeiro,kg,44,19.99,29.99,Danos no transporte
2023-03-29,Ajuste,Hortifruti,Frutas,Abacaxi,unidades,98,4.5,5.85,
2023-03-08,Avaria,Moda e Vestuário,Feminino,Vestido Floral,unidades,54,39.99,59.99,Validade expirada
2023-03-20,Avaria,Móveis,Guarda-roupas,Guarda-roupa,unidades,8,299.99,399.99,Furto
2023-03-20,Ajuste,Padaria,Bolos,Bolo de Chocolate,kg,26,18.0,24.3,
2023-03-05,Ajuste,Carnes,Aves,Coração de Frango,kg,50,11.99,16.99,
2023-03-20,Ajuste,Moda e Vestuário,Feminino,Cardigan de Lã,unidades,97,29.99,44.99,
2023-03-08,Avaria,Sobremesas,Chocolates,Chocolate,kg,86,7.5,10.5,Furto
2023-03-15,Avaria,Moda e Vestuário,Masculino,Camiseta Básica,unidades,31,12.99,19.99,Furto
2023-03-11,Ajuste,Carnes,Suína,Barriga de Porco,kg,9,21.99,29.99,
2023-03-30,Ajuste,Esportes,Pranchas,Prancha de Surf,unidades,15,249.99,299.99,
2023-03-29,Avaria,Moda e Vestuário,Masculino,Terno Slim,unidades,55,99.99,149.99,Validade expirada
2023-03-15,Avaria,Moda e Vestuário,Masculino,Tênis Esportivo,unidades,17,44.99,69.99,Danos no transporte
2023-03-07,Avaria,Moda e Vestuário,Masculino,Sapato Social,unidades,42,49.99,79.99,Furto
2023-03-06,Ajuste,Bebidas,Alcoólicas,Cerveja,unidades,78,5.9,7.67,
2023-03-27,Avaria,Moda e Vestuário,Feminino,Blusa de Tricô,unidades,30,22.99,34.99,Danos no transporte
2023-03-19,Avaria,Esportes,Bicicletas,Bicicleta,unidades,26,399.99,499.99,Validade expirada
2023-03-13,Ajuste,Lazer,Brinquedos,Cama Elástica,unidades,21,149.99,199.99,
2023-03-23,Ajuste,Hortifruti,Frutas,Banana Nanica,kg,46,1.99,2.99,
2023-03-28,Ajuste,Hortifruti,Frutas,Carambola,kg,51,5.99,7.49,
2023-03-29,Ajuste,Carnes,Ovinos,Paleta de Cordeiro,kg,39,74.99,89.99,
2023-03-29,Avaria,Carnes,Bovina,Carne de Hambúrguer,kg,23,21.99,29.99,Furto
2023-03-18,Avaria,Carnes,Aves,Peito de Frango,kg,21,15.5,22.47,Validade expirada
2023-03-22,Ajuste,Hortifruti,Legumes,Pimentão,kg,69,3.99,5.19,
2023-03-06,Ajuste,Limpeza,Sabão em Pó,Sabão em Pó,kg,41,8.5,12.75,
2023-03-04,Avaria,Carnes,Ovinos,Contrafilé de Cordeiro,kg,27,54.99,69.99,Furto
2023-03-20,Ajuste,Hortifruti,Frutas,Mamão Formosa,kg,22,3.99,5.49,
2023-03-26,Ajuste,Carnes,Aves,Peito de Peru,kg,66,39.99,49.99,
2023-03-23,Ajuste,Carnes,Bovina,Coxão Mole,kg,62,42.99,59.99,
2023-03-20,Ajuste,Móveis,Camas,Cama de Casal,unidades,17,399.99,499.99,
2023-03-12,Ajuste,Moda e Vestuário,Masculino,Camiseta Manga Longa,unidades,78,16.99,24.99,
2023-03-26,Ajuste,Hortifruti,Legumes,Cenoura,kg,85,1.79,2.33,
2023-03-23,Ajuste,Eletrodomésticos,Micro-ondas,Micro-ondas,unidades,77,149.99,199.99,
2023-03-10,Ajuste,Bebidas,Não Alcoólicas,Refrigerante,litros,4,4.5,5.85,
2023-03-09,Ajuste,Hortifruti,Legumes,Batata,kg,78,2.99,3.89,
2023-03-07,Ajuste,Moda e Vestuário,Feminino,Calça Jeans Skinny,unidades,4,29.99,49.99,
2023-03-11,Avaria,Móveis,Guarda-roupas,Guarda-roupa,unidades,54,299.99,399.99,Validade expirada
2023-03-14,Ajuste,Hortifruti,Frutas,Nectarina,kg,99,7.99,9.99,
2023-03-27,Ajuste,Bebidas,Alcoólicas,Vinho Tinto,litros,48,25.0,32.5,
2023-03-27,Avaria,Carnes,Aves,Pato Inteiro,kg,39,74.99,89.99,Danos no transporte
2023-03-24,Avaria,Moda e Vestuário,Masculino,Calça Chino,unidades,54,32.99,49.99,Furto
2023-03-08,Ajuste,Carnes,Suína,Pernil,kg,82,29.99,39.99,
2023-03-11,Ajuste,Limpeza,Desinfetantes,Desinfetante,litros,34,6.8,10.2,
2023-03-21,Ajuste,Moda e Vestuário,Masculino,Blazer Casual,unidades,39,49.99,74.99,
2023-03-01,Ajuste,Hortifruti,Frutas,Pitanga,kg,71,16.99,19.99,
2023-03-14,Ajuste,Carnes,Suína,Pernil,kg,75,29.99,39.99,
2023-03-13,Ajuste,Carnes,Bovina,Músculo,kg,45,24.99,34.99,
2023-03-18,Avaria,Hortifruti,Frutas,Physalis,kg,61,34.99,39.99,Validade expirada
2023-03-25,Avaria,Carnes,Bovinos,Acém,kg,84,29.9,43.35,Danos no transporte
2023-03-13,Ajuste,Carnes,Bovinos,Acém,kg,28,29.9,43.35,
2023-03-13,Ajuste,Hortifruti,Frutas,Jabuticaba,kg,27,12.99,15.99,
2023-03-22,Ajuste,Hortifruti,Frutas,Limão Siciliano,kg,79,4.49,5.49,
2023-03-09,Avaria,Moda e Vestuário,Feminino,Vestido Chemise,unidades,65,29.99,44.99,Danos no transporte
2023-03-14,Avaria,Móveis,Camas,Cama de Casal,unidades,90,399.99,499.99,Furto
2023-03-24,Avaria,Carnes,Suína,Lombo,kg,49,31.99,44.99,Validade expirada
2023-03-03,Avaria,Decoração,Quadros,Quadro Decorativo,unidades,35,29.99,39.99,Validade expirada
2023-03-25,Avaria,Padaria,Biscoitos,Biscoito,kg,49,5.8,7.83,Danos no transporte
2023-03-24,Ajuste,Moda e Vestuário,Feminino,Blusa de Tricô,unidades,81,22.99,34.99,
2023-03-20,Avaria,Carnes,Aves,Peito de Pato,kg,6,49.99,64.99,Danos no transporte
2023-03-28,Avaria,Padaria,Bebidas Quentes,Café,kg,70,5.0,6.75,Validade expirada
2023-03-16,Avaria,Hortifruti,Frutas,Maçã,kg,15,4.99,6.49,Validade expirada
2023-03-30,Avaria,Bebidas,Não Alcoólicas,Suco de Laranja,litros,98,6.2,8.06,Danos no transporte
2023-03-26,Ajuste,Hortifruti,Frutas,Kiwi,kg,89,5.0,6.5,
2023-03-16,Avaria,Móveis,Mesas,Mesa de Jantar,unidades,83,249.99,299.99,Furto
2023-03-14,Ajuste,Hortifruti,Frutas,Tangerina,kg,7,2.49,3.49,
2023-03-22,Ajuste,Eletrodomésticos,Micro-ondas,Micro-ondas,unidades,36,149.99,199.99,
2023-03-20,Ajuste,Hortifruti,Frutas,Amora,kg,40,14.99,17.99,
2023-03-11,Avaria,Hortifruti,Frutas,Mirtilo,kg,87,19.99,22.99,Danos no transporte
2023-03-18,Avaria,Carnes,Suína,Bacon Fatiado,kg,38,24.99,34.99,Validade expirada
2023-03-07,Ajuste,Moda e Vestuário,Feminino,Vestido Longo,unidades,87,54.99,79.99,
2023-03-12,Avaria,Eletrodomésticos,Ventiladores,Ventilador de Mesa,unidades,55,49.99,69.99,Danos no transporte
2023-03-03,Avaria,Moda e Vestuário,Feminino,Sandália Rasteira,unidades,70,26.99,39.99,Furto
2023-03-04,Ajuste,Hortifruti,Frutas,Uva Verde,kg,57,7.49,9.99,
2023-03-14,Avaria,Hortifruti,Legumes,Tomate,kg,13,3.49,4.54,Furto
2023-03-24,Ajuste,Carnes,Bovina,Língua de Boi,kg,15,24.99,34.99,
